,0
Cfhr1,2.068063512184449e-06
Cfhr2,8.272343705966028e-06
Cfi,6.851396181430677e-06
Cfl1,0.0005043118074342903
Cfl2,6.230582635971114e-05
Cflar,3.895612543908804e-05
Cfp,9.32478806816321e-05
Cftr,8.138186606785463e-07
Cga,1.243246898175885e-08
Cggbp1,5.8844788378200296e-05
Cgn,1.6766051108441405e-05
Cgnl1,2.389326280966211e-05
Cgref1,7.813388354637012e-06
Cgrrf1,4.193692942043571e-05
Ch25h,1.0471605628799327e-05
Chac1,1.2936910433545166e-05
Chac2,8.068791912132473e-06
Chad,5.9716346293861434e-05
Chadl,1.5744705850144268e-05
Chaf1a,1.0953812087983651e-05
Chaf1b,1.5194539211958694e-05
Chat,2.8343339561563166e-06
Chchd1,3.1978850509217054e-05
Chchd10,6.990857999948412e-05
Chchd2,0.0003238391887780326
Chchd3,8.391040910424807e-05
Chchd4,3.805925429932222e-05
Chchd5,1.5135993041921998e-05
Chchd6,2.9985919754292562e-05
Chchd7,2.3552356142174316e-05
Chchd8,1.007511147980655e-05
Chd1,3.6609556690266545e-05
Chd1l,1.8322918990979254e-05
Chd2,3.274446346684854e-05
Chd3,8.232446239401972e-06
Chd4,6.824346595672529e-05
Chd5,9.687463510666181e-07
Chd6,2.6828341604610516e-05
Chd7,3.196172597862439e-05
Chd8,2.5930902635732543e-05
Chd9,5.085821214435825e-05
Chdh,4.5249405374763074e-06
Chek1,2.8651162711832676e-06
Chek2,9.635283003834087e-06
Cherp,1.3055915461154214e-05
Chfr,1.77032978866552e-05
Chga,0.0006618007956328037
Chgb,9.44288456919282e-05
Chi3l1,0.00016102910385532644
Chi3l3,0.00033782948198609713
Chi3l4,1.595898662562314e-08
Chia,3.8039469937625285e-06
Chic1,1.1213907707090016e-05
Chic2,4.645950898423519e-05
Chid1,3.1824072247542705e-05
Chit1,2.2037089213536965e-05
Chka,4.987945406947219e-05
Chkb,3.9751922996891585e-06
Chl1,1.1172007895762068e-05
Chm,1.2242664629587816e-05
Chml,4.759991904162686e-06
Chmp1a,0.00014031457830120957
Chmp1b,4.7817457363064894e-05
Chmp2a,0.00014093805466634769
Chmp2b,7.517053283878532e-05
Chmp3,0.00010700416852400631
Chmp4b,1.6282141161920638e-05
Chmp4c,4.0609344956234525e-06
Chmp5,8.551240445833029e-05
Chmp6,4.6724864494064606e-05
Chmp7,4.494477999896724e-05
Chn1,1.3541827752438871e-05
Chn2,4.480978609898983e-05
Chodl,2.5083821143379245e-05
Chordc1,3.9419025708459345e-05
Chpf,7.172255492685387e-05
Chpf2,2.5999520301074174e-05
Chpt1,5.0136740428760556e-05
Chrac1,5.888537321684748e-05
Chrd,5.898250188076747e-06
Chrdl1,2.7174508162821366e-05
Chrdl2,1.1356612128695542e-05
Chrm1,1.7404261144752606e-06
Chrm2,7.390744180742702e-07
Chrm3,1.2539161083357117e-06
Chrm4,8.069150541045408e-08
Chrm5,4.3155012523220625e-08
Chrna1,4.420131237670952e-06
Chrna10,5.681279695750859e-08
Chrna2,2.795811233758511e-07
Chrna3,1.8708474958127502e-08
Chrna4,1.0049977570158333e-06
Chrna5,7.10085247611996e-08
Chrna6,1.226809739666348e-07
Chrna7,4.5336671743577346e-07
Chrna9,1.9150186235892874e-06
Chrnb1,1.9471786713567654e-05
Chrnb2,3.3231451644872006e-06
Chrnb3,5.618519635987173e-09
Chrnb4,2.024759070947505e-07
Chrnd,8.696751138682273e-09
Chrne,2.658635674560739e-07
Chrng,5.2748335944241275e-08
Chst1,1.1363485849526801e-05
Chst10,8.790532599414867e-06
Chst11,7.928866864602196e-06
Chst12,6.669801442791588e-05
Chst13,2.1497113613627304e-06
Chst14,2.7079531272378984e-05
Chst15,1.1503859183198247e-05
Chst2,2.7817171174801514e-05
Chst3,1.5087578138675725e-05
Chst4,4.3438927079294445e-07
Chst5,2.3576264736370004e-06
Chst7,2.671453669623903e-05
Chst8,7.672716163538122e-06
Chst9,1.8744337849421036e-07
Chsy1,4.34641506461709e-05
Chsy3,8.801052380860971e-07
Chtf18,4.14793189275302e-06
Chtf8,2.5513966638702453e-05
Chuk,2.0215343993053615e-05
Churc1,6.253561783567446e-05
Ciao1,5.098731855301498e-05
Ciapin1,4.457386804576386e-05
Cib1,6.851530667273028e-05
Cib2,1.701703157601066e-05
Cib3,6.023471450176674e-07
Cib4,6.276005976368651e-09
Cic,6.005420461558928e-06
Cidea,2.0061402532176116e-06
Cideb,3.130591323983661e-06
Cidec,1.3207406291126656e-06
Ciita,1.0762842191845578e-05
Cilp,5.6338420562923356e-05
Cilp2,4.920777200128702e-06
Cinp,3.0060484682440372e-05
Cir1,1.905861632012338e-05
Cirbp,4.1710216175975075e-05
Cirh1a,5.348391373041443e-05
Cisd1,6.731007443932554e-05
Cisd2,5.6769223544586946e-05
Cisd3,1.4516760452253623e-05
Cish,5.857091543168867e-05
Cit,3.285070728230564e-06
Cited1,5.69702948217727e-06
Cited2,7.741638663455746e-05
Cited4,7.0865969768307785e-06
Ciz1,3.44438265707927e-05
Ckap2,6.354904337214428e-06
Ckap2l,1.4679458435755296e-05
Ckap4,9.250650506136649e-05
Ckap5,4.0006161010420006e-05
Ckb,0.0005363325876405781
Cklf,2.0021475179869313e-05
Ckm,9.275458661188951e-06
Ckmt1,8.356379425989605e-05
Ckmt2,9.773624106998899e-06
Cks1b,4.094026978564562e-05
Cks2,2.1708913872458376e-05
Clasp1,2.7312251551131283e-05
Clasp2,8.719661549070293e-05
Clasrp,9.570012541679854e-06
Clca1,3.1593712942467234e-06
Clca2,6.176740481842419e-05
Clca3,3.5782199788124694e-07
Clca4,2.5937836128049297e-07
Clca5,4.694751327751197e-06
Clca6,2.1126231546166663e-07
Clcc1,6.089802856198342e-05
Clcf1,1.619403799230952e-05
Clcn1,5.5438052791256417e-08
Clcn2,5.461440172121489e-06
Clcn3,5.797335000551014e-05
Clcn4-2,0.00015259104370584156
Clcn5,3.532703992612424e-06
Clcn6,4.136904053680258e-06
Clcn7,2.707241846560577e-05
Clcnka,1.0537115176895519e-06
Clcnkb,1.8760476150503126e-06
Cldn1,1.5819450092748542e-05
Cldn10,2.5587395908625966e-05
Cldn11,0.00018643428639043852
Cldn12,6.401765181837981e-06
Cldn13,3.0360926054251965e-07
Cldn14,9.994688946080798e-07
Cldn15,1.4460784456092964e-05
Cldn16,1.382813316793226e-07
Cldn17,8.321685067237385e-07
Cldn18,6.212917173434773e-06
Cldn19,5.604174479469759e-07
Cldn2,2.1749349282391837e-06
Cldn20,1.1299799331738033e-07
Cldn22,5.06563339521184e-07
Cldn23,6.5517617246731915e-06
Cldn24,1.5032528600540147e-08
Cldn25,0.00013368810221967486
Cldn26,1.0095403899130144e-07
Cldn27,3.018460017205875e-09
Cldn3,4.0999443556279954e-05
Cldn4,0.00023673557771875092
Cldn5,0.00031071761434006847
Cldn6,4.982820002066518e-06
Cldn7,5.834886436309619e-05
Cldn8,5.500351409174974e-06
Cldn9,8.076323119304115e-07
Cldnd2,1.0197015424461827e-07
Clec10a,1.6911445246893945e-05
Clec11a,3.169487618165775e-05
Clec12a,3.380466019071367e-05
Clec12b,1.3478469977820294e-07
Clec14a,6.033163396548752e-05
Clec16a,6.667060920181907e-06
Clec18a,3.5384719409621343e-08
Clec1a,2.4823247352388967e-05
Clec1b,1.6529206597190348e-06
Clec2d,1.4344140402160742e-05
Clec2e,2.7267751680184556e-07
Clec2g,3.9670334919198793e-07
Clec2h,4.259017198534745e-07
Clec2i,6.080642876047118e-06
Clec2l,1.317094568497823e-06
Clec3a,1.2329363169289937e-06
Clec3b,0.00017735326437154602
Clec4a1,1.2074856184076815e-05
Clec4a2,2.4403800952968327e-05
Clec4a3,4.2331391338921844e-05
Clec4a4,1.389687037624487e-07
Clec4b1,7.278104816338256e-06
Clec4b2,1.9679761597327412e-07
Clec4d,5.857874549628776e-06
Clec4e,1.097867702594717e-05
Clec4f,7.282916420920139e-06
Clec4g,2.4168600157568228e-05
Clec4n,4.5551550233911116e-06
Clec5a,3.0354590276790104e-05
Clec7a,2.5220936931091527e-05
Clec9a,2.6546309850329606e-06
Clgn,1.5178669882561305e-06
Clic1,0.00040573308727633067
Clic3,9.31601361409339e-06
Clic4,0.00018337291044665137
Clic5,1.4876465251927781e-05
Clic6,2.5599828377607728e-06
Clint1,5.5961113060772626e-05
Clip1,6.42556021021124e-05
Clip2,2.6780016358592477e-06
Clip3,4.184778024982853e-05
Clip4,1.469257827682018e-05
Clk1,0.00014438806480878577
Clk2,1.347858952079127e-05
Clk3,0.00010748314732297421
Clk4,4.0828736193722726e-05
Clmn,1.7116431556379242e-05
Cln3,3.836124972975653e-05
Cln5,4.771641366684536e-05
Cln6,2.350244695179081e-05
Cln8,4.2673911836517855e-05
Clnk,1.4317362776661569e-06
Clns1a,0.00012781119045191777
Clock,1.8098447177224468e-05
Clp1,3.468034233887357e-05
Clpb,4.504420986507857e-05
Clpp,7.329840025603455e-05
Clps,3.256724101237299e-05
Clptm1,0.00015338211931629144
Clptm1l,0.00014545238576514966
Clpx,4.475658947690442e-05
Clrn1,1.5973929496995445e-07
Clrn2,2.289247894237327e-08
Clrn3,2.6529573834392626e-07
Clspn,5.476442814979285e-06
Clstn1,3.131520770583019e-05
Clstn2,9.412514677415745e-07
Clstn3,3.951702105891893e-06
Clta,0.00020679406817817683
Cltb,9.289896463508874e-05
Cltc,9.440389109673645e-05
Clu,0.0007425229040438282
Cluap1,2.7516401059819732e-05
Clvs1,1.41413357518958e-06
Clvs2,4.978665883825017e-07
Clybl,1.5154552088166402e-05
Cma1,1.7450464503035778e-05
Cma2,3.8522722397805666e-08
Cmah,1.8100180550303657e-05
Cmas,5.535780957198713e-05
Cmbl,1.141342492565305e-05
Cmc1,1.1298932645198439e-05
Cmklr1,7.742798230274237e-06
Cml1,2.1581032779254177e-05
Cml2,7.369794275078728e-06
Cml3,6.012114867933722e-07
Cml5,1.4830799837014013e-06
Cmpk1,6.73760920450484e-05
Cmpk2,2.361505643045251e-05
Cmtm1,1.0878410359038994e-08
Cmtm2a,1.1774982641377373e-08
Cmtm2b,3.843306516957183e-08
Cmtm3,7.4103103765176e-05
Cmtm4,1.0296534947801386e-05
Cmtm5,6.266732430394997e-05
Cmtm6,0.00011960426663681968
Cmtm7,0.00019301614305805554
Cmtm8,1.9564283087362228e-05
Cmya5,2.730122371205852e-06
Cnbp,0.0008645117540942406
Cndp1,1.5782660743429926e-07
Cndp2,0.00011918248914946496
Cnfn,5.000482476028584e-06
Cnga1,7.385663604476118e-07
Cnga2,9.252625953732067e-08
Cnga3,1.9664818725955106e-08
Cnga4,1.5693003515196087e-07
Cngb1,1.365300271544883e-06
Cngb3,3.786523605742419e-08
Cnih,8.840866167345344e-05
Cnih2,1.8944871183237386e-06
Cnih3,4.911124105222192e-07
Cnih4,4.645628132401877e-05
Cnksr1,6.2121999156089026e-06
Cnksr2,2.0250280426322067e-06
Cnksr3,5.937310853843956e-06
Cnn1,6.341587250247428e-05
Cnn2,0.0002784431938351072
Cnn3,0.0003573047354458232
Cnnm1,4.950872143072527e-07
Cnnm2,1.055902142632732e-05
Cnnm3,1.1849517683782436e-05
Cnnm4,8.013386733658236e-05
Cno,4.011082088151164e-05
Cnot1,2.9009253681398624e-05
Cnot10,3.918750085941683e-05
Cnot2,5.8220176354837893e-05
Cnot3,1.026079159947883e-05
Cnot4,3.1874848124465806e-05
Cnot6,2.199414340121296e-05
Cnot6l,1.8561496875309496e-05
Cnot7,3.40169685071714e-05
Cnot8,0.00010587580242094071
Cnp,0.0008682031812665696
Cnpy1,1.6371409875498793e-07
Cnpy2,0.00010005534482122819
Cnpy3,8.191392194593697e-05
Cnpy4,5.13763412663216e-05
Cnr1,3.3479204452224843e-06
Cnr2,9.214431974504453e-06
Cnrip1,2.574193508435836e-05
Cnst,8.191502771841853e-06
Cntd1,1.3906433813923145e-06
Cntf,1.7420399445834697e-07
Cntfr,2.078696859452982e-05
Cntln,8.959177845722717e-06
Cntn1,2.2267538175840673e-05
Cntn2,3.0078446013829885e-05
Cntn3,5.868364445332135e-07
Cntn4,2.5021240398072027e-06
Cntn5,1.827812026260508e-07
Cntn6,8.381157695299164e-07
Cntnap1,6.42035411382513e-07
Cntnap2,2.8946433850149446e-06
Cntnap3,4.297569806675295e-08
Cntnap4,4.6824981732259054e-07
Cntnap5a,5.385410842579194e-08
Cntnap5b,2.693900850999382e-07
Cntnap5c,3.272488830535082e-08
Cntrob,3.972592240070377e-06
Coasy,4.519217417740715e-05
Cobl,6.707466444372623e-06
Cobll1,1.3361736266659836e-05
Cobra1,8.131247137320164e-05
Coch,3.89719051112572e-06
Cog1,2.9029874843892407e-05
Cog2,2.483938565347106e-05
Cog3,1.0144356745745818e-05
Cog4,4.753321406382088e-05
Cog5,9.589796903376788e-06
Cog6,2.7457765232554804e-05
Cog7,4.746139862400558e-05
Cog8,4.182533605702732e-05
Coil,8.744359126874441e-06
Col10a1,2.979548780152389e-06
Col11a1,6.279323293813302e-06
Col11a2,2.3837167270530475e-06
Col12a1,1.266623526150721e-05
Col13a1,4.677447482702066e-06
Col14a1,5.9906060988804236e-05
Col15a1,3.46590636900394e-05
Col16a1,2.2533700600724193e-05
Col17a1,8.577740133924676e-05
Col18a1,3.2006106306600145e-05
Col19a1,8.028207073485289e-07
Col1a1,0.0003167640978121585
Col1a2,0.000640668138651947
Col20a1,1.8967584347723293e-06
Col22a1,2.5510470006801336e-07
Col23a1,9.684026650250551e-06
Col24a1,2.1389226082319253e-07
Col25a1,8.30584562358274e-07
Col27a1,9.59039461823168e-06
Col28a1,8.175244927788783e-07
Col2a1,1.876845564381594e-05
Col3a1,0.0007697986949888111
Col4a1,0.00013079937621172333
Col4a2,0.00011942856835522411
Col4a3,9.431880638714254e-06
Col4a3bp,2.9232261093758922e-05
Col4a4,1.0655612146877908e-05
Col4a5,1.1152881020405516e-05
Col4a6,9.493026868369732e-06
Col5a1,3.8042249311700536e-05
Col5a2,7.470676588287443e-05
Col5a3,2.8764728534262202e-05
Col6a1,0.0002703650476854957
Col6a2,0.00026509873152775375
Col6a3,8.920852369227026e-05
Col6a4,3.9861603672764315e-07
Col6a5,1.0161899676736906e-05
Col6a6,7.008654959752829e-06
Col7a1,4.224588822892951e-06
Col8a1,4.788697160068886e-05
Col8a2,4.553272221598201e-06
Col9a1,2.5676933593888827e-06
Col9a2,1.0753218982681813e-05
Col9a3,2.2763492076687522e-05
Colec10,1.7719256873280824e-07
Colec11,1.5122305371744966e-05
Colec12,5.991502671162762e-05
Colq,5.8729967354575495e-06
Commd1,6.852785868468301e-05
Commd10,3.3532281531339274e-05
Commd2,3.749229187371417e-05
Commd3,8.185973909434099e-05
Commd4,6.294042022115024e-05
Commd5,2.4812906885399332e-05
Commd6,3.765741060237816e-05
Commd7,6.803456461494045e-05
Commd8,6.948453119568081e-05
Commd9,2.914855112833126e-05
Comp,3.917043610030966e-05
Comt,0.0002628131894656168
Comtd1,2.1668538234010404e-05
Copa,0.0001284338897877445
Copb1,0.00014717087574445036
Copb2,0.00013122327558681292
Cope,0.0002511495909874486
Copg,0.00012483618430466256
Copg2,2.3278991253289344e-05
Cops2,5.44465335042184e-05
Cops3,9.111538350809026e-05
Cops4,0.00013882653728421258
Cops5,7.378096534413181e-05
Cops6,0.00011455859691776126
Cops7a,0.0001071561674116054
Cops7b,1.1070217055973919e-05
Cops8,9.45578624433567e-05
Copz1,0.0001950091335844655
Copz2,5.600534396003465e-05
Coq10a,2.0621341808239178e-05
Coq10b,6.825258110826239e-05
Coq2,6.253496034933408e-05
Coq3,1.3514900698225975e-05
Coq4,1.7432114656990586e-05
Coq5,3.3282556264965294e-05
Coq6,2.4774653134686228e-05
Coq7,3.5285289543510016e-05
Coq9,5.4984506759364175e-05
Corin,1.1199980950971026e-06
Coro1a,0.0006783014613456729
Coro1b,0.0002992209576208717
Coro1c,8.175669305335756e-05
Coro2a,1.0907817929899694e-05
Coro2b,1.092069868502262e-05
Coro6,1.7413525725003437e-06
Coro7,4.190408498915938e-05
Cort,7.64776156834637e-08
Cotl1,0.0001192263913055568
Cox10,2.754682474593375e-05
Cox11,1.188905652143356e-05
Cox15,7.910905533212684e-06
Cox16,2.7128514004737406e-05
Cox17,3.310228546472979e-05
Cox18,1.3703718820886438e-05
Cox19,2.2630052235332825e-05
Cox4i1,0.0005390801931712896
Cox4i2,8.399656970058079e-06
Cox4nb,4.775932959342662e-05
Cox5a,0.00011695767491658503
Cox5b,0.00010664033949183339
Cox6a1,0.0001589704842378493
Cox6a2,1.2423174515765276e-05
Cox6b1,0.0001506721698214382
Cox6b2,2.807885073827334e-06
Cox6c,0.0001348891803348381
Cox7a1,2.9009791624768027e-06
Cox7a2,8.791429171697206e-05
Cox7a2l,0.00015398709640667064
Cox7b,6.661370674763332e-05
Cox7b2,6.8199264943206e-08
Cox7c,4.999301989190172e-05
Cox8a,0.0002080272435810478
Cox8b,1.370081990384021e-06
Cox8c,1.3299155521352617e-08
Cp,9.928139374137096e-05
Cpa1,6.605744341792784e-05
Cpa2,1.871579696509993e-05
Cpa3,1.2630551684670143e-05
Cpa4,2.9984365695669845e-07
Cpa5,4.503781431613122e-08
Cpa6,1.3550793475262255e-06
Cpb1,5.436318216770367e-05
Cpb2,8.003581221463727e-06
Cpd,3.100759375575989e-05
Cpe,0.00040537335259091376
Cpeb1,8.525475947012898e-06
Cpeb2,8.48707276758607e-06
Cpeb3,4.409193055826423e-06
Cpeb4,4.21045286657475e-06
Cphx,0.0
Cplx1,3.4212899436605085e-06
Cplx2,1.6255841708305376e-05
Cplx3,1.4912985629561698e-07
Cplx4,5.797834092454849e-09
Cpm,2.832750011790852e-05
Cpn1,1.109349804957197e-05
Cpn2,7.582012934308222e-07
Cpne1,3.626865002277875e-05
Cpne2,2.9072043626905052e-05
Cpne3,6.958790597983443e-05
Cpne4,5.898549045504193e-07
Cpne5,1.8066529203973223e-06
Cpne6,7.648658140628709e-07
Cpne7,1.9183658267766844e-06
Cpne8,2.5723645009798655e-05
Cpne9,8.804339812562878e-07
Cpox,4.7444722379554085e-05
Cpped1,2.0818229081440686e-05
Cps1,1.2576189518617692e-05
Cpsf1,3.373203783584427e-05
Cpsf2,4.4313652883686513e-05
Cpsf3,9.113197009531352e-05
Cpsf3l,5.515461640706651e-05
Cpsf4,1.976191750413235e-05
Cpsf4l,1.0441480800112757e-06
Cpsf6,5.00477406868671e-05
Cpsf7,1.7184750364293426e-05
Cpt1a,4.388625687669581e-05
Cpt1b,4.1618885346147535e-07
Cpt1c,1.111914001684685e-05
Cpt2,3.9731092634198594e-05
Cpvl,6.446354710012943e-08
Cpxcr1,1.7931445646767573e-10
Cpxm1,0.00010321510463013059
Cpxm2,2.117545336446704e-05
Cpz,1.8824610954433066e-05
Cr1l,0.00012137729809662932
Cr2,1.0896610776370463e-05
Crabp1,4.6449915660814165e-06
Crabp2,4.781659067652531e-06
Cradd,9.857782358567729e-06
Cramp1l,1.1420896361339202e-05
Crat,4.1118448583888996e-05
Crb1,3.21092420048118e-07
Crb2,3.4180323977013453e-07
Crb3,7.903553640497509e-06
Crbn,4.274952276566172e-05
Crcp,2.475510785893125e-05
Crct1,1.4446768042745742e-07
Cre_transgene,0.0
Creb1,2.7790363663559596e-05
Creb3,9.629640575603905e-05
Creb3l1,1.5143255277408938e-05
Creb3l2,2.6921973636629387e-05
Creb3l3,4.249991704225872e-06
Creb3l4,2.9750360329979528e-06
Creb5,2.2401635503535752e-05
Crebbp,4.3364093179461936e-05
Crebl2,5.311921801170192e-06
Crebzf,1.3161800647698376e-05
Creg1,0.0001419410799643424
Creg2,2.8372627589452885e-06
Creld1,3.092498956281378e-05
Creld2,0.00010131302653314973
Crem,4.958367487352876e-05
Crh,8.965722823383787e-09
Crhbp,3.6947743755164584e-07
Crhr1,1.0935193270253759e-07
Crhr2,6.23595908109087e-07
Crim1,2.158124197945339e-05
Crip1,0.0002953439698718413
Crip2,0.0006222086418166248
Crip3,2.6338305080827104e-07
Cript,7.935109996261546e-05
Crisp1,1.6556701480515393e-08
Crisp2,5.107473435054297e-08
Crisp3,1.1375410260881902e-06
Crisp4,8.66686539593766e-10
Crispld1,1.4184072364020597e-05
Crispld2,0.0001798921478749291
Crk,7.263684945463981e-05
Crkl,2.1391228427083142e-05
Crlf1,4.446478508474602e-05
Crlf2,6.175619766489497e-06
Crlf3,7.3645433500785e-05
Crls1,2.3095044506696253e-05
Crmp1,5.315717290498758e-06
Crnkl1,2.6829028976693644e-05
Crnn,2.8543872895379514e-07
Crocc,2.454276965673078e-06
Crot,4.603850852619183e-05
Crp,9.339772779575359e-06
Crtac1,3.944918042288866e-06
Crtam,1.848791817667226e-06
Crtap,0.00010718025532025756
Crtc1,1.996301866706085e-05
Crtc2,2.2998125042975475e-05
Crtc3,1.2021061847136513e-05
Crx,6.246120233624038e-09
Crxos1,7.29212122968548e-08
Cry1,1.7749262158996415e-05
Cry2,3.056627099265019e-05
Cryaa,1.4924939926659542e-07
Cryab,0.00014522809326585133
Cryba1,2.337065082628707e-07
Cryba2,3.16232998277844e-06
Cryba4,7.464502193836405e-06
Crybb1,2.4789685663286767e-05
Crybb2,7.97949331281157e-09
Crybb3,8.657899673114276e-07
Crybg3,1.1677435577058958e-05
Cryga,6.6944063747932275e-09
Crygb,6.873720831260903e-10
Crygc,8.66686539593766e-10
Crygd,1.1027839072762057e-08
Cryge,2.0920019921228836e-10
Crygf,1.1356582242952796e-09
Crygn,4.380652171505318e-07
Crygs,3.43387184135599e-08
Cryl1,3.678223651184492e-05
Crym,1.0031030009258248e-05
Cryz,1.572808937717826e-05
Cryzl1,4.4367387449141324e-05
Cs,0.00012825998465071362
Csad,5.212357449216515e-05
Csda,0.00010443067733052496
Csdc2,1.1156676509734082e-05
Csde1,0.00015920224817283376
Cse1l,3.3067259374233104e-05
Csf1,3.753942169002243e-05
Csf1r,0.0007549729159565782
Csf2,7.772385115591404e-07
Csf2ra,2.6868119528203596e-05
Csf2rb,3.6508901508702694e-05
Csf2rb2,7.315701080710979e-06
Csf3,2.163754671878424e-05
Csf3r,6.225466196813236e-05
Csgalnact1,1.1460106455820134e-05
Csgalnact2,1.3552526848341443e-05
Csk,4.227565442870314e-05
Csl,2.4954595191751538e-08
Csmd1,1.2052621191474825e-06
Csmd3,7.568683893044125e-06
Csn1s1,3.5653691094322856e-08
Csn1s2a,3.0483457599504873e-09
Csn1s2b,1.2850869380183428e-09
Csn2,8.64295680174197e-08
Csn3,3.357098356819355e-05
Csnk1a1,0.00019137296515047125
Csnk1d,9.888206044681744e-05
Csnk1e,7.420331066059868e-05
Csnk1g1,3.347035827237244e-05
Csnk1g2,7.29475416362128e-05
Csnk1g3,2.6541587902975958e-05
Csnk2a1,8.49559319284256e-05
Csnk2a2,8.144492498504576e-06
Csnk2b,7.992251536389246e-05
Csnka2ip,2.988574274461262e-09
Cspg4,1.6733804392019967e-05
Cspg5,4.870264317741758e-05
Cspp1,1.4243873735252566e-05
Csprs,1.387296178204918e-07
Csrnp1,9.233693335703355e-05
Csrnp2,8.982638153777237e-06
Csrnp3,1.5993056372351998e-06
Csrp1,0.00030684750031186936
Csrp2,6.880723060785965e-05
Csrp2bp,1.1012866315647007e-05
Csrp3,1.3011594904663954e-05
Cst10,8.929859932090251e-08
Cst11,2.8690313034828117e-09
Cst12,2.540288133292073e-09
Cst13,2.7554654810532838e-08
Cst3,0.0048142295363251195
Cst6,6.401466324410535e-06
Cst7,1.330073946571808e-05
Cst8,4.969999018429079e-08
Cst9,2.5519435729624715e-07
Csta,4.6254164045836953e-07
Cstad,1.0379916170058856e-06
Cstb,0.00010835114883524874
Cstf1,2.8409536481742482e-05
Cstf2,1.8286249184631616e-05
Cstf2t,2.6215325249433024e-05
Cstf3,1.68617751424524e-05
Cstl1,2.827191263640354e-08
Ctag2,1.195429709784505e-10
Ctage5,5.498331132965439e-05
Ctbp1,0.00015923679609144655
Ctbp2,2.0604874763986895e-05
Ctbs,1.6914613135624874e-05
Ctcf,7.115732587432501e-05
Ctcfl,1.2510171912894842e-07
Ctdnep1,1.3246168099466418e-05
Ctdp1,1.926195891375773e-05
Ctdsp1,1.5041434551878043e-05
Ctdsp2,4.612481855123827e-05
Ctdspl,1.6405031336086483e-05
Ctdspl2,1.2191649666722763e-05
Ctf1,6.194059269762923e-06
Ctf2,8.78341979264165e-08
Ctgf,3.701235673097844e-05
Cth,9.980493218277109e-06
Cthrc1,7.1123883728193795e-06
Ctif,4.274527899019199e-06
Ctla2a,9.773824341475289e-05
Ctla2b,1.8679515673407972e-05
Ctla4,4.854311308264684e-06
Ctnna1,0.00016891096044659138
Ctnna2,3.6924432875823788e-06
Ctnna3,1.1167704348806845e-06
Ctnnal1,1.3009861531584766e-05
Ctnnb1,0.00023697361765971176
Ctnnbip1,2.8124217295759664e-05
Ctnnbl1,6.16583517431491e-05
Ctnnd1,3.922662129666953e-05
Ctnnd2,1.1085608213487393e-05
Ctns,2.365211475145583e-05
Ctps,2.5584646420293464e-05
Ctps2,4.991651239047551e-05
Ctr9,4.497203579635033e-05
Ctrb1,0.00012750575816106781
Ctrc,2.4547850232997363e-06
Ctrl,2.879276136095665e-05
Cts3,1.081863887354977e-08
Cts6,2.450630905058235e-09
Cts7,8.069150541045408e-10
Cts8,3.885146556799641e-09
Cts8-ps,3.825375071310416e-09
Ctsa,0.0004864340664672348
Ctsb,0.0011236001340128826
Ctsc,0.0002834870405238582
Ctsd,0.0027617516780679284
Ctse,4.367009329942403e-05
Ctsf,0.00011866866357445684
Ctsg,1.33158915372896e-05
Ctsh,0.00042310393616069484
Ctsj,1.3896870376244869e-08
Ctsk,6.443850284770944e-05
Ctsl,0.0007164416761220903
Ctsll3,4.2049240041669957e-08
Ctsm,7.471435686153155e-09
Ctso,0.00010689562350635787
Ctsq,2.7494883325043613e-09
Ctsr,7.462469963329771e-08
Ctss,0.0008927825908439053
Ctsw,2.6355937669046426e-05
Ctsz,0.0007428879882771964
Cttn,6.455404112916011e-05
Cttnbp2,4.504199832011547e-06
Cttnbp2nl,4.3491197243354775e-05
Ctu1,1.0075201137034785e-05
Ctu2,2.92581720327185e-05
Ctxn1,9.652168448484794e-06
Ctxn2,1.712781802436494e-06
Ctxn3,3.25103086724445e-06
Cubn,8.48784979689743e-07
Cuedc1,1.1645039431923797e-05
Cuedc2,8.403545105189153e-05
Cul1,9.193523908880322e-05
Cul2,2.6359673386889502e-05
Cul3,2.518770398515952e-05
Cul4a,2.8613715876173674e-05
Cul4b,1.543598612759242e-05
Cul5,5.323511492206553e-05
Cul7,1.0831459857187208e-05
Cul9,9.851596009819593e-06
Cuta,5.8244234377747306e-05
Cutc,1.2321831962118295e-05
Cux1,7.356226147872674e-05
Cux2,6.725188689820179e-07
Cuzd1,2.801967696763901e-06
Cwc15,6.127692000849961e-05
Cwc22,1.8212790028965358e-05
Cwc25,2.0404520744627012e-05
Cwc27,2.1798063043065553e-05
Cwf19l1,9.251699495706985e-06
Cwf19l2,1.0196836110005359e-05
Cwh43,4.6123563350043e-06
Cx3cl1,2.473962704418954e-05
Cx3cr1,0.0004192283231558307
Cxadr,2.2819288758391712e-05
Cxcl1,0.00039480554475621954
Cxcl10,5.0078254030209354e-05
Cxcl11,1.2094760088744728e-07
Cxcl12,0.0002821698861838749
Cxcl13,2.4340084549436816e-05
Cxcl14,6.480806994248932e-05
Cxcl15,1.6142186228647614e-05
Cxcl16,9.26429035912529e-05
Cxcl17,1.8459825578492324e-06
Cxcl2,4.426392300775948e-05
Cxcl3,4.757780359199585e-06
Cxcl5,3.8365523390969e-06
Cxcl9,5.661734419995883e-06
Cxcr1,1.2058897197451193e-07
Cxcr2,1.5565271850705613e-05
Cxcr3,1.3217686986630803e-05
